Date;Consumption;Production;Battery Charging;Battery Discharging;"Battery 
BYD B-BOX H with Kostal PLENTICORE plus and Energy Manager EM300-LR - SOC";"Inverter 
Kostal PLENTICORE plus - currentPower";"Inverter 
Kostal PLENTICORE plus - activeDevice";"Smart Meter 
KOSTAL EM - currentPower";"Smart Meter 
KOSTAL EM - activeDevice";"Energy Measurement 
Wärmepumpe Innen - currentPower";"Energy Measurement 
Wärmepumpe Innen - activeDevice";"Energy Measurement 
Wärmepumpe Außen - currentPower";"Energy Measurement 
Wärmepumpe Außen - activeDevice";"Car Charging 
KEBA Wallbox P30 - currentPower";"Car Charging 
KEBA Wallbox P30 - activeDevice";"Heatpump 
PV Ready Switch - currentPower 
";"Heatpump 
PV Ready Switch - activeDevice 
";"Heatpump 
PV Ready Switch - currentWaterTemp 
"
2025-06-29T09:15:00+02:00;343;1714;0;25;36;1713,67;1;-1395,33;1;5;1;7;1;0;0;0;0;
2025-06-29T09:30:00+02:00;265;2772;0;25;36;2772;1;-2532,33;1;5;1;7;1;0;0;0;0;
2025-06-29T09:45:00+02:00;271;3773;0;27;36;3773;1;-3529;1;5;1;7;1;0;0;0;0;
2025-06-29T10:00:00+02:00;3840;4166;235;1518;35;4166;1;-1610;1;5;1;48;1;0;0;0;0;
2025-06-29T10:15:00+02:00;4632;4721;326;236;33;4720,67;1;5;1;5;1;7;1;0;0;0;0;
2025-06-29T10:30:00+02:00;4345;5146;786;0;34;5146;1;-7,67;1;5;1;7;1;0;0;0;0;
2025-06-29T10:45:00+02:00;4376;5540;1147;0;37;5540,33;1;-9,33;1;5;1;7;1;0;0;0;0;
2025-06-29T11:00:00+02:00;4368;5920;1527;0;40;5920,33;1;-17,67;1;5;1;7;1;0;0;0;0;
2025-06-29T11:15:00+02:00;4379;6277;1886;0;45;6276,67;1;-3,33;1;5;1;7;1;0;0;0;0;
2025-06-29T11:30:00+02:00;6640;6532;351;435;46;6531,67;1;21,33;1;5;1;7;1;0;0;0;0;
2025-06-29T11:45:00+02:00;7145;6810;0;337;45;6810,33;1;-8,33;1;5;1;7;1;0;0;0;0;
2025-06-29T12:00:00+02:00;7198;7077;5;119;45;7076,67;1;1,67;1;5;1;7;1;0;0;0;0;
2025-06-29T12:15:00+02:00;7198;7303;148;57;45;7303;1;-8,33;1;5;1;7;1;0;0;0;0;
2025-06-29T12:30:00+02:00;7153;7491;326;0;45;7491;1;-3,67;1;5;1;7;1;0;0;0;0;
2025-06-29T12:45:00+02:00;7116;7635;510;0;46;7634,67;1;-1,67;1;5;1;7;1;0;0;0;0;
2025-06-29T13:00:00+02:00;7116;7796;676;0;48;7795,67;1;3;1;5;1;7;1;0;0;0;0;
2025-06-29T13:15:00+02:00;7198;7927;717;0;50;7926,67;1;-3,67;1;5;1;7;1;0;0;0;0;
2025-06-29T13:30:00+02:00;7105;8024;926;0;52;8024,33;1;14;1;5;1;7;1;0;0;0;0;
2025-06-29T13:45:00+02:00;7110;8046;914;0;54;8046;1;-14;1;5,33;1;7;1;0;0;0;0;
2025-06-29T14:00:00+02:00;7146;7939;789;0;56;7939,33;1;2;1;5;1;7;1;0;0;0;0;
2025-06-29T14:15:00+02:00;7157;7318;156;1;57;7317,67;1;-2;1;5;1;65,67;1;0;0;0;0;
2025-06-29T14:30:00+02:00;7117;7022;45;148;57;7022;1;-10,67;1;5;1;35;1;0;0;0;0;
2025-06-29T14:45:00+02:00;7218;6227;0;980;55;6227;1;3,67;1;10,67;1;108,67;1;0;0;0;0;
2025-06-29T15:00:00+02:00;8086;5951;0;2122;51;5951;1;5;1;25;1;905,67;1;0;0;0;0;
2025-06-29T15:15:00+02:00;8106;6118;54;2045;46;6118,33;1;-9;1;20,67;1;1033;1;0;0;0;0;
2025-06-29T15:30:00+02:00;7900;6031;0;1871;42;6030,67;1;-8,67;1;21;1;1123,33;1;0;0;0;0;
2025-06-29T15:45:00+02:00;8287;5640;0;2641;36;5639,67;1;0,33;1;20,33;1;1167,67;1;0;0;0;0;
2025-06-29T16:00:00+02:00;7188;5328;0;1854;30;5327,67;1;-1;1;6,67;1;59;1;0;0;0;0;
2025-06-29T16:15:00+02:00;7148;4776;0;2369;25;4776;1;-5;1;5;1;7;1;0;0;0;0;
2025-06-29T16:30:00+02:00;7155;3874;0;3284;18;3874,33;1;-9,67;1;5;1;7;1;0;0;0;0;
2025-06-29T16:45:00+02:00;7123;3821;0;1764;11;3821;1;1533,33;1;5;1;7;1;0;0;0;0;
2025-06-29T17:00:00+02:00;7103;4203;0;35;10;4203,33;1;2863,33;1;5;1;7;1;0;0;0;0;
2025-06-29T17:15:00+02:00;7150;4378;0;37;10;4378;1;2734,33;1;5,33;1;7;1;0;0;0;0;
2025-06-29T17:30:00+02:00;7093;4317;0;36;10;4316,67;1;2738,67;1;5;1;7;1;0;0;0;0;
2025-06-29T17:45:00+02:00;4433;4100;1450;21;11;4100;1;1764;1;5;1;7;1;0;0;0;0;
2025-06-29T18:00:00+02:00;229;4081;3835;0;19;4080,67;1;-10;1;5;1;7;1;0;0;0;0;
2025-06-29T18:15:00+02:00;275;4257;3980;0;29;4256,67;1;5,33;1;5;1;7;1;0;0;0;0;
2025-06-29T18:30:00+02:00;251;3986;3726;0;38;3985,67;1;-0,33;1;5;1;7;1;0;0;0;0;
2025-06-29T18:45:00+02:00;236;3423;3184;0;46;3422,67;1;4,33;1;5;1;7;1;0;0;0;0;
2025-06-29T19:00:00+02:00;238;2651;2416;0;52;2650,67;1;10,67;1;5;1;7;1;0;0;0;0;
2025-06-29T19:15:00+02:00;246;2022;1773;0;57;2021,67;1;4;1;5;1;7;1;0;0;0;0;
2025-06-29T19:30:00+02:00;346;1197;844;0;60;1197;1;0;0;5;1;7;1;0;0;0;0;
2025-06-29T19:45:00+02:00;319;874;549;0;62;874,33;1;1,33;1;5;1;7;1;0;0;0;0;
2025-06-29T20:00:00+02:00;360;571;207;0;63;571,33;1;2;1;5,33;1;7;1;0;0;0;0;
2025-06-29T20:15:00+02:00;339;368;28;0;62;367,67;1;4,33;1;5;1;7;1;0;0;0;0;
2025-06-29T20:30:00+02:00;344;241;0;83;62;241;1;13,33;1;5;1;7;1;0;0;0;0;
2025-06-29T20:45:00+02:00;532;151;0;374;62;150,67;1;0,67;1;5,33;1;7;1;0;0;0;0;
2025-06-29T21:00:00+02:00;294;100;0;193;61;100;1;-5,67;1;5;1;7;1;0;0;0;0;
2025-06-29T21:15:00+02:00;408;39;0;370;60;39;1;-7,67;1;5;1;7;1;0;0;0;0;
2025-06-29T21:30:00+02:00;356;4;0;333;59;4;1;12,33;1;5,33;1;7;1;0;0;0;0;
2025-06-29T21:45:00+02:00;335;0;0;330;58;0,33;1;-2,67;1;5;1;7;1;0;0;0;0;
2025-06-29T22:00:00+02:00;284;0;0;271;58;0;0;4,33;1;5,33;1;7;1;0;0;0;0;
2025-06-29T22:15:00+02:00;361;0;0;351;57;0,33;1;3,67;1;5;1;7;1;0;0;0;0;
2025-06-29T22:30:00+02:00;307;0;0;300;56;0;0;0,33;1;5;1;7;1;0;0;0;0;
2025-06-29T22:45:00+02:00;281;0;0;269;55;0;0;5;1;5,33;1;7;1;0;0;0;0;
2025-06-29T23:00:00+02:00;268;0;0;248;54;0;0;12,67;1;5;1;7;1;0;0;0;0;
2025-06-29T23:15:00+02:00;304;0;0;305;53;0;0;-7,33;1;5,33;1;7;1;0;0;0;0;
2025-06-29T23:30:00+02:00;245;0;0;239;52;0;0;-2;1;5;1;7;1;0;0;0;0;
2025-06-29T23:45:00+02:00;263;0;0;260;51;0;0;-2,33;1;5;1;7;1;0;0;0;0;
2025-06-30T00:00:00+02:00;242;0;0;229;50;0;0;7,33;1;5;1;7;1;0;0;0;0;
2025-06-30T00:15:00+02:00;251;0;0;242;49;0;0;2;1;5;1;7;1;0;0;0;0;
2025-06-30T00:30:00+02:00;276;0;0;270;48;0;0;-1;1;5;1;7;1;0;0;0;0;
2025-06-30T00:45:00+02:00;146;0;0;146;47;0;0;-6,33;1;5;1;7;1;0;0;0;0;
2025-06-30T01:00:00+02:00;210;0;0;213;47;0;0;-9,67;1;5;1;7;1;0;0;0;0;
2025-06-30T01:15:00+02:00;225;0;0;221;46;0;0;-3,67;1;5;1;7;1;0;0;0;0;
2025-06-30T01:30:00+02:00;145;0;0;143;45;0;0;-4,67;1;5;1;7;1;0;0;0;0;
2025-06-30T01:45:00+02:00;212;0;0;206;45;0;0;0;0;5;1;7;1;0;0;0;0;
2025-06-30T02:00:00+02:00;198;0;0;188;44;0;0;3,67;1;5,33;1;7;1;0;0;0;0;
2025-06-30T02:15:00+02:00;146;0;0;141;44;0;0;-2,33;1;5;1;7;1;0;0;0;0;
2025-06-30T02:30:00+02:00;206;0;0;203;43;0;0;-4;1;5;1;7;1;0;0;0;0;
2025-06-30T02:45:00+02:00;205;0;0;203;43;0;0;-4,67;1;5;1;7;1;0;0;0;0;
2025-06-30T03:00:00+02:00;153;0;0;143;42;0;0;3,33;1;5,33;1;7;1;0;0;0;0;
2025-06-30T03:15:00+02:00;185;0;0;182;42;0;0;-3,33;1;5;1;7;1;0;0;0;0;
2025-06-30T03:30:00+02:00;202;0;0;205;41;0;0;-10;1;5;1;7;1;0;0;0;0;
2025-06-30T03:45:00+02:00;171;0;0;171;41;0;0;-6;1;5;1;7;1;0;0;0;0;
2025-06-30T04:00:00+02:00;157;0;0;155;41;0;0;-4,67;1;5;1;7;1;0;0;0;0;
2025-06-30T04:15:00+02:00;204;0;0;208;40;0;0;-11;1;5,33;1;7;1;0;0;0;0;
2025-06-30T04:30:00+02:00;204;0;0;197;39;0,33;1;-1,33;1;6;1;7;1;0;0;0;0;
2025-06-30T04:45:00+02:00;141;0;0;137;39;0;0;-2,33;1;5;1;7;1;0;0;0;0;
2025-06-30T05:00:00+02:00;187;0;0;183;39;0;0;-4;1;5;1;7;1;0;0;0;0;
2025-06-30T05:15:00+02:00;214;0;0;201;38;0;0;7;1;5;1;7;1;0;0;0;0;
2025-06-30T05:30:00+02:00;159;2;0;151;38;2;1;-2;1;5;1;7;1;0;0;0;0;
2025-06-30T05:45:00+02:00;132;31;0;94;37;31,33;1;-0,67;1;5;1;7;1;0;0;0;0;
2025-06-30T06:00:00+02:00;186;100;0;75;37;100,33;1;2;1;5;1;7;1;0;0;0;0;
2025-06-30T06:15:00+02:00;178;164;0;15;37;164,33;1;-7,33;1;5;1;7;1;0;0;0;0;
2025-06-30T06:30:00+02:00;152;220;0;8;37;220,33;1;-77,67;1;5;1;29,67;1;0;0;0;0;
2025-06-30T06:45:00+02:00;209;271;0;9;37;271;1;-73,67;1;5;1;64,67;1;0;0;0;0;
2025-06-30T07:00:00+02:00;182;315;0;7;37;315,33;1;-141;1;5,33;1;7;1;0;0;0;0;
2025-06-30T07:15:00+02:00;176;354;0;7;37;354,33;1;-185,67;1;5;1;7;1;0;0;0;0;
2025-06-30T07:30:00+02:00;480;380;0;255;37;379,67;1;-156,67;1;18,67;1;334,67;1;0;0;0;0;
2025-06-30T07:45:00+02:00;2740;345;0;2394;33;345,33;1;-6,67;1;34;1;2579,33;1;0;0;0;0;
2025-06-30T08:00:00+02:00;2457;410;0;2057;26;409,67;1;-16,67;1;49,33;1;2260,33;1;0;0;0;0;
2025-06-30T08:15:00+02:00;179;611;0;29;25;611,33;1;-461,33;1;5;1;7;1;0;0;0;0;
2025-06-30T08:30:00+02:00;147;937;0;29;25;937,33;1;-819,67;1;5,33;1;7;1;0;0;0;0;
2025-06-30T08:45:00+02:00;301;1240;0;53;25;1239,67;1;-994,33;1;5;1;7;1;0;0;0;0;
2025-06-30T09:00:00+02:00;259;1494;0;29;25;1494;1;-1265,67;1;5,67;1;7;1;0;0;0;0;
2025-06-30T09:15:00+02:00;199;1741;0;29;25;1740,67;1;-1570,67;1;5;1;7;1;0;0;0;0;
2025-06-30T09:30:00+02:00;125;2731;0;30;25;2730,67;1;-2636,67;1;5;1;7;1;0;0;0;0;
2025-06-30T09:45:00+02:00;217;3713;0;31;25;3712,67;1;-3526,67;1;5,33;1;7;1;0;0;0;0;
2025-06-30T10:00:00+02:00;630;4236;1596;11;27;4236;1;-2019;1;5;1;7;1;0;0;0;0;
2025-06-30T10:15:00+02:00;214;4726;2802;0;33;4726,33;1;-1707;1;5;1;7;1;0;0;0;0;
2025-06-30T10:30:00+02:00;242;5135;2806;0;40;5135,33;1;-2085,33;1;5,33;1;7;1;0;0;0;0;
2025-06-30T10:45:00+02:00;175;5515;2813;0;46;5515;1;-2524;1;5,67;1;7;1;0;0;0;0;
2025-06-30T11:00:00+02:00;207;5832;2286;0;52;5832,33;1;-3336,33;1;5;1;7;1;0;0;0;0;
2025-06-30T11:15:00+02:00;233;6144;2020;0;57;6144,33;1;-3888,33;1;5;1;7;1;0;0;0;0;
2025-06-30T11:30:00+02:00;212;6437;2016;0;61;6437,33;1;-4206,67;1;5;1;7;1;0;0;0;0;
2025-06-30T11:45:00+02:00;470;6723;2021;0;66;6723;1;-4229,67;1;5;1;7;1;0;0;0;0;
2025-06-30T12:00:00+02:00;227;6988;1645;0;71;6988;1;-5112,33;1;5,67;1;7;1;0;0;0;0;
2025-06-30T12:15:00+02:00;397;7183;1439;0;75;7182,67;1;-5345;1;5;1;7;1;0;0;0;0;
2025-06-30T12:30:00+02:00;243;7416;1437;0;79;7415,67;1;-5733;1;5,33;1;7;1;0;0;0;0;
2025-06-30T12:45:00+02:00;226;7550;1439;0;83;7550,33;1;-5883,67;1;5,33;1;7;1;0;0;0;0;
2025-06-30T13:00:00+02:00;137;7655;1001;0;87;7654,67;1;-6519,33;1;5,33;1;7;1;0;0;0;0;
2025-06-30T13:15:00+02:00;203;7819;740;0;89;7818,67;1;-6874,67;1;5,33;1;7;1;0;0;0;0;
2025-06-30T13:30:00+02:00;245;7865;740;0;91;7865,33;1;-6878,33;1;5;1;7;1;0;0;0;0;
2025-06-30T13:45:00+02:00;204;7907;375;0;97;7906,67;1;-7343;1;6;1;7;1;0;0;0;0;
2025-06-30T14:00:00+02:00;135;7937;20;0;100;7936,67;1;-7780,67;1;5,33;1;7;1;0;0;0;0;
2025-06-30T14:15:00+02:00;197;7960;19;0;100;7959,67;1;-7742;1;5,33;1;7;1;0;0;0;0;
2025-06-30T14:30:00+02:00;192;7959;19;0;100;7958,67;1;-7747;1;5;1;7;1;0;0;0;0;
2025-06-30T14:45:00+02:00;177;7864;19;0;100;7864;1;-7666,33;1;5,67;1;7;1;0;0;0;0;
2025-06-30T15:00:00+02:00;123;7774;19;0;100;7774,33;1;-7631,33;1;5;1;7;1;0;0;0;0;
2025-06-30T15:15:00+02:00;144;7542;19;0;100;7541,67;1;-7377,67;1;5;1;7;1;0;0;0;0;
2025-06-30T15:30:00+02:00;180;7592;19;0;100;7591,67;1;-7392;1;5;1;7;1;0;0;0;0;
2025-06-30T15:45:00+02:00;209;6778;18;0;100;6778;1;-6571,33;1;5;1;7;1;0;0;0;0;
2025-06-30T16:00:00+02:00;209;6432;19;0;100;6432;1;-6240;1;5;1;7;1;0;0;0;0;
2025-06-30T16:15:00+02:00;129;6093;20;0;100;6093;1;-5955;1;5,33;1;7;1;0;0;0;0;
2025-06-30T16:30:00+02:00;180;5754;21;0;100;5753,67;1;-5551;1;5;1;7;1;0;0;0;0;
2025-06-30T16:45:00+02:00;214;5600;23;0;99;5600;1;-5362,67;1;5;1;7;1;0;0;0;0;
2025-06-30T17:00:00+02:00;207;5386;24;0;98;5385,67;1;-5154,67;1;5;1;7;1;0;0;0;0;
2025-06-30T17:15:00+02:00;153;4905;23;0;98;4904,67;1;-4728,67;1;5,33;1;7;1;0;0;0;0;
2025-06-30T17:30:00+02:00;286;4563;21;0;98;4562,67;1;-4255;1;5,67;1;7;1;0;0;0;0;
2025-06-30T17:45:00+02:00;264;4197;21;0;98;4196,67;1;-3910,67;1;6;1;7;1;0;0;0;0;
2025-06-30T18:00:00+02:00;260;4045;22;0;98;4044,67;1;-3762,33;1;5,33;1;7;1;0;0;0;0;
2025-06-30T18:15:00+02:00;243;4204;22;0;98;4203,67;1;-3937;1;6;1;7;1;0;0;0;0;
2025-06-30T18:30:00+02:00;285;4250;23;0;98;4250,33;1;-3941,33;1;5,67;1;7;1;0;0;0;0;
2025-06-30T18:45:00+02:00;273;4330;23;0;98;4330,33;1;-4034,33;1;5,67;1;7;1;0;0;0;0;
2025-06-30T19:00:00+02:00;524;3214;24;0;98;3214,33;1;-2664,33;1;5,33;1;7;1;0;0;0;0;
2025-06-30T19:15:00+02:00;550;2580;22;0;98;2579,67;1;-2008;1;5,33;1;7;1;0;0;0;0;
2025-06-30T19:30:00+02:00;978;1511;0;13;98;1511;1;-548;1;5,67;1;7;1;0;0;0;0;
2025-06-30T19:45:00+02:00;876;1084;0;51;98;1084,33;1;-262,33;1;5,67;1;7;1;0;0;0;0;
2025-06-30T20:00:00+02:00;457;679;0;33;98;679,33;1;-258,33;1;6;1;7;1;0;0;0;0;
2025-06-30T20:15:00+02:00;343;560;0;11;98;560,33;1;-228,67;1;5,67;1;7;1;0;0;0;0;
2025-06-30T20:30:00+02:00;361;358;0;54;98;357,67;1;-55,67;1;6;1;7;1;0;0;0;0;
2025-06-30T20:45:00+02:00;346;154;0;185;97;153,67;1;0;0;5,33;1;7;1;0;0;0;0;
2025-06-30T21:00:00+02:00;303;55;0;243;97;55;1;-2,67;1;5;1;7;1;0;0;0;0;
2025-06-30T21:15:00+02:00;317;7;0;305;96;7;1;-2,33;1;5,67;1;7;1;0;0;0;0;
2025-06-30T21:30:00+02:00;289;0;0;287;96;0;0;-5;1;6;1;7;1;0;0;0;0;
2025-06-30T21:45:00+02:00;322;0;0;312;95;0;0;2,33;1;6;1;7;1;0;0;0;0;
2025-06-30T22:00:00+02:00;449;0;0;438;94;0,33;1;3,33;1;5,67;1;7;1;0;0;0;0;
2025-06-30T22:15:00+02:00;384;0;0;371;93;0;0;5,67;1;5,67;1;7;1;0;0;0;0;
2025-06-30T22:30:00+02:00;372;1;0;365;92;0,67;1;-1,67;1;5,33;1;7;1;0;0;0;0;
2025-06-30T22:45:00+02:00;445;0;0;434;91;0;0;3,33;1;6;1;7;1;0;0;0;0;
2025-06-30T23:00:00+02:00;435;0;0;420;90;0;0;8;1;6;1;7;1;0;0;0;0;
2025-06-30T23:15:00+02:00;399;0;0;388;89;0;0;3,67;1;5,67;1;7;1;0;0;0;0;
2025-06-30T23:30:00+02:00;348;0;0;341;88;0;0;0;0;5;1;7;1;0;0;0;0;
2025-06-30T23:45:00+02:00;385;0;0;379;87;0;0;-1,67;1;5,67;1;7;1;0;0;0;0;
2025-07-01T00:00:00+02:00;439;0;0;391;86;0;0;41,33;1;5;1;7;1;0;0;0;0;
2025-07-01T00:15:00+02:00;449;0;0;445;85;0;0;-4,33;1;5;1;7;1;0;0;0;0;
2025-07-01T00:30:00+02:00;346;0;0;339;84;0;0;1;1;5,33;1;7;1;0;0;0;0;
2025-07-01T00:45:00+02:00;384;0;0;384;83;0;0;-7;1;5,67;1;41,67;1;0;0;0;0;
2025-07-01T01:00:00+02:00;363;0;0;355;82;0;0;0,67;1;5,67;1;66,67;1;0;0;0;0;
2025-07-01T01:15:00+02:00;162;0;0;155;82;0;0;-1,33;1;5,33;1;7;1;0;0;0;0;
2025-07-01T01:30:00+02:00;206;0;0;207;81;0;0;-8,67;1;5,33;1;7;1;0;0;0;0;
2025-07-01T01:45:00+02:00;218;0;0;216;81;0;0;-5;1;5,33;1;7;1;0;0;0;0;
2025-07-01T02:00:00+02:00;204;0;0;197;80;0;0;-0,33;1;5,67;1;7;1;0;0;0;0;
2025-07-01T02:15:00+02:00;190;0;0;175;80;0;0;7,67;1;12;1;25,67;1;0;0;0;0;
2025-07-01T02:30:00+02:00;2415;0;0;2407;77;0;0;0,33;1;31,67;1;2098,67;1;0;0;0;0;
2025-07-01T02:45:00+02:00;3088;0;0;3086;69;0;0;-5,33;1;50,67;1;2803;1;0;0;0;0;
2025-07-01T03:00:00+02:00;714;0;0;709;64;0;0;-2,67;1;19,33;1;451,67;1;0;0;0;0;
2025-07-01T03:15:00+02:00;250;0;0;235;64;0;0;8,67;1;5,33;1;7;1;0;0;0;0;
2025-07-01T03:30:00+02:00;231;0;0;228;63;0;0;-4,33;1;5,67;1;7;1;0;0;0;0;
2025-07-01T03:45:00+02:00;229;0;0;220;63;0;0;2;1;6;1;7;1;0;0;0;0;
2025-07-01T04:00:00+02:00;204;0;0;191;62;0;0;5;1;5;1;7;1;0;0;0;0;
2025-07-01T04:15:00+02:00;181;0;0;175;62;0;0;-1,67;1;5,67;1;7;1;0;0;0;0;
2025-07-01T04:30:00+02:00;244;0;0;232;61;0;0;5,67;1;5,67;1;7;1;0;0;0;0;
2025-07-01T04:45:00+02:00;236;1;0;227;61;0,67;1;1,33;1;5,67;1;7;1;0;0;0;0;
2025-07-01T05:00:00+02:00;221;0;0;222;60;0,33;1;-8,67;1;5,67;1;7;1;0;0;0;0;
2025-07-01T05:15:00+02:00;177;0;0;173;60;0;0;-4;1;5,33;1;7;1;0;0;0;0;
2025-07-01T05:30:00+02:00;159;1;0;165;59;1;1;-13,67;1;5,67;1;7;1;0;0;0;0;
2025-07-01T05:45:00+02:00;194;15;0;176;59;15;1;-2,67;1;6;1;7;1;0;0;0;0;
2025-07-01T06:00:00+02:00;176;77;0;98;59;77,33;1;-4,33;1;5,67;1;7;1;0;0;0;0;
2025-07-01T06:15:00+02:00;183;153;0;30;59;152,67;1;-7;1;6;1;7;1;0;0;0;0;
2025-07-01T06:30:00+02:00;116;225;0;21;59;225;1;-131,33;1;5;1;7;1;0;0;0;0;
2025-07-01T06:45:00+02:00;169;280;0;19;59;279,67;1;-133;1;5,67;1;7;1;0;0;0;0;
2025-07-01T07:00:00+02:00;199;317;0;19;58;316,67;1;-140;1;5,33;1;7;1;0;0;0;0;
2025-07-01T07:15:00+02:00;182;389;0;20;58;389;1;-228;1;5,67;1;7;1;0;0;0;0;
2025-07-01T07:30:00+02:00;167;422;0;23;58;422,33;1;-277,67;1;5,67;1;7;1;0;0;0;0;
2025-07-01T07:45:00+02:00;125;634;0;23;58;634,33;1;-532,33;1;5;1;7;1;0;0;0;0;
2025-07-01T08:00:00+02:00;192;921;0;24;58;920,67;1;-752,33;1;5;1;7;1;0;0;0;0;
2025-07-01T08:15:00+02:00;191;976;0;24;58;976;1;-809,67;1;5;1;7;1;0;0;0;0;
2025-07-01T08:30:00+02:00;191;1294;0;24;58;1294;1;-1127,67;1;5;1;7;1;0;0;0;0;
2025-07-01T08:45:00+02:00;153;1355;0;25;58;1355,33;1;-1227,33;1;5;1;7;1;0;0;0;0;
2025-07-01T09:00:00+02:00;152;1564;0;25;58;1564,33;1;-1437;1;5,67;1;7;1;0;0;0;0;
2025-07-01T09:15:00+02:00;204;1831;0;25;58;1831;1;-1651,33;1;5;1;7;1;0;0;0;0;
2025-07-01T09:30:00+02:00;190;2349;0;25;58;2348,67;1;-2184;1;5;1;7;1;0;0;0;0;
2025-07-01T09:45:00+02:00;182;3232;0;26;58;3231,67;1;-3076,33;1;5;1;7;1;0;0;0;0;
2025-07-01T10:00:00+02:00;151;4009;969;9;59;4009,33;1;-2897;1;5;1;7;1;0;0;0;0;
2025-07-01T10:15:00+02:00;214;4614;1561;0;63;4614;1;-2838,33;1;5,33;1;7;1;0;0;0;0;
2025-07-01T10:30:00+02:00;352;2948;1544;0;67;2947,67;1;-1045,67;1;5,33;1;7;1;0;0;0;0;
2025-07-01T10:45:00+02:00;336;4148;1511;0;71;4147,67;1;-2301;1;5,33;1;7;1;0;0;0;0;
2025-07-01T11:00:00+02:00;337;5734;993;0;75;5734;1;-4402,33;1;5,33;1;7;1;0;0;0;0;
2025-07-01T11:15:00+02:00;324;5973;711;0;77;5973;1;-4936,67;1;5,67;1;7;1;0;0;0;0;
2025-07-01T11:30:00+02:00;187;6324;711;0;79;6324,33;1;-5424,67;1;5;1;7;1;0;0;0;0;
2025-07-01T11:45:00+02:00;203;6453;711;0;81;6453,33;1;-5542,33;1;5,33;1;7;1;0;0;0;0;
2025-07-01T12:00:00+02:00;217;6660;609;0;83;6660;1;-5830,67;1;5;1;7;1;0;0;0;0;
2025-07-01T12:15:00+02:00;206;6932;555;0;85;6932;1;-6170;1;5;1;7;1;0;0;0;0;
2025-07-01T12:30:00+02:00;203;7313;554;0;87;7313;1;-6555,67;1;5;1;7;1;0;0;0;0;
2025-07-01T12:45:00+02:00;119;7572;553;0;89;7571,67;1;-6898;1;5;1;7;1;0;0;0;0;
2025-07-01T13:00:00+02:00;208;7931;402;0;91;7931;1;-7318,67;1;5,33;1;7;1;0;0;0;0;
2025-07-01T13:15:00+02:00;238;5767;317;0;92;5767;1;-5210,33;1;5;1;7;1;0;0;0;0;
2025-07-01T13:30:00+02:00;204;3421;316;0;92;3421,33;1;-2899,33;1;5,33;1;7;1;0;0;0;0;
2025-07-01T13:45:00+02:00;136;3466;316;0;93;3466,33;1;-3013,33;1;5;1;7;1;0;0;0;0;
2025-07-01T14:00:00+02:00;179;5451;296;0;94;5451,33;1;-4975;1;5;1;7;1;0;0;0;0;
2025-07-01T14:15:00+02:00;216;5226;287;0;94;5226;1;-4721;1;5;1;7;1;0;0;0;0;
2025-07-01T14:30:00+02:00;179;6654;3064;0;98;6653,67;1;-3431;1;5,67;1;7;1;0;0;0;0;
2025-07-01T14:45:00+02:00;168;8559;1287;0;100;8559;1;-7101;1;5,33;1;7;1;0;0;0;0;
2025-07-01T15:00:00+02:00;112;8640;29;0;100;8639,67;1;-8498;1;5;1;7;1;0;0;0;0;
2025-07-01T15:15:00+02:00;199;8694;27;0;100;8694;1;-8466,67;1;5;1;37;1;0;0;0;0;
2025-07-01T15:30:00+02:00;244;7266;28;0;100;7265,67;1;-6993;1;5;1;58;1;0;0;0;0;
2025-07-01T15:45:00+02:00;171;7292;28;0;100;7291,67;1;-7092,33;1;5,67;1;7;1;0;0;0;0;
2025-07-01T16:00:00+02:00;229;7480;28;0;100;7480,33;1;-7222,67;1;5;1;7;1;0;0;0;0;
2025-07-01T16:15:00+02:00;2177;7174;28;0;99;7174;1;-4967,67;1;5,67;1;7;1;0;0;0;0;
2025-07-01T16:30:00+02:00;1366;6900;28;0;98;6899,67;1;-5504,67;1;5;1;7;1;0;0;0;0;
2025-07-01T16:45:00+02:00;1170;6679;29;0;98;6679,33;1;-5479,33;1;5;1;7;1;0;0;0;0;
2025-07-01T17:00:00+02:00;1035;5452;29;0;98;5451,67;1;-4385,33;1;6;1;7;1;0;0;0;0;
2025-07-01T17:15:00+02:00;1955;4101;10;196;98;4101;1;-2331,67;1;5,67;1;7;1;0;0;0;0;
2025-07-01T17:30:00+02:00;1316;3829;0;53;98;3828,33;1;-2568,33;1;5,67;1;7;1;0;0;0;0;
2025-07-01T17:45:00+02:00;1708;4237;0;232;98;4237;1;-2764;1;5;1;7;1;0;0;0;0;
2025-07-01T18:00:00+02:00;1307;4339;0;28;97;4339;1;-3060,67;1;5,33;1;7;1;0;0;0;0;
2025-07-01T18:15:00+02:00;958;4106;0;27;97;4105,67;1;-3175;1;5,33;1;7;1;0;0;0;0;
2025-07-01T18:30:00+02:00;769;3841;0;27;97;3841,33;1;-3098,67;1;5;1;7;1;0;0;0;0;
2025-07-01T18:45:00+02:00;932;2709;0;65;97;2709;1;-1843,67;1;5,33;1;7;1;0;0;0;0;
2025-07-01T19:00:00+02:00;2484;1925;309;834;96;1925,33;1;28,33;1;5;1;7;1;0;0;0;0;
2025-07-01T19:15:00+02:00;775;1603;855;32;97;1602,67;1;-2;1;6;1;7;1;0;0;0;0;
2025-07-01T19:30:00+02:00;734;1084;496;153;98;1084,33;1;-8;1;6;1;7;1;0;0;0;0;
